comment_id,author,text,time,likes,is_reply,parent_id,scraped_at
UgxoFMns8pHSiHrcDjV4AaABAg,@arvindmishra3893,Nokia papa hai,4 days ago,0,False,,2026-03-04 20:42:23
Ugx_z_akPnLMZfWC1zF4AaABAg,@DARSHANSINGH-lj9wn,Bakbahs,3 weeks ago,1,False,,2026-03-04 20:42:23
Ugwo-9FtazHHEnYHS854AaABAg,@GAGAN_4208,Jiska coloure faint hua jarur batana,3 weeks ago,0,False,,2026-03-04 20:42:23
Ugz22v49sZRmzWhEBsF4AaABAg,@dynamic_triggered,Ye please mujhe de do please ❤❤❤❤😅😅😅😅😅,1 month ago,0,False,,2026-03-04 20:42:23
UgzRzgxlDwqJhX9iwnZ4AaABAg,@bansalfabricationsandengin3777,Blue ordered right now,1 month ago,0,False,,2026-03-04 20:42:23
UgzXJViXTRf8L95rhBN4AaABAg,@CoolshresthaFilms,16:21 Bhai Sony creator app mein h ye feature,1 month ago,0,False,,2026-03-04 20:42:23
Ugx_ywb4naK2e9J4iON4AaABAg,@SureshChandra-z2c,Chlo theek hai bhai ab mera JIO KA PHONE DISCHARGE HONE WALA HAI CHARGE KR KE AATA HUN 😅,1 month ago,0,False,,2026-03-04 20:42:23
Ugx_qqqXDTsBQQINOMp4AaABAg,@farhann180,Bhai sab kuch upgrade Kia hain but looks accha nhi lga ye wala.. not satisfied 🙂,1 month ago,0,False,,2026-03-04 20:42:23
UgwM19o6O-CBy3vP87F4AaABAg,@MuhammadRayan-f9k,Garam nhi hota halka sa warm hota hai 😂,1 month ago,0,False,,2026-03-04 20:42:23
UgzlD1xHxbN-AGgDzmd4AaABAg,@MamtaDevi-n6n4q,Red magic 11 pro,1 month ago,0,False,,2026-03-04 20:42:23
UgxNgAWMr1J3XgcR1Nt4AaABAg,@Kshatriya0002,30000 nits,2 months ago,0,False,,2026-03-04 20:42:23
UgyXrwyj0qfxQ8sLulJ4AaABAg,@Aithingsexplainer,Today oneplus ad😢,2 months ago,1,False,,2026-03-04 20:42:23
UgwuevgHjl6ZD_d-FaV4AaABAg,@singhsaab1991,Hello moto😂,2 months ago,0,False,,2026-03-04 20:42:23
UgwF5DPZfOCVNgBlUKZ4AaABAg,@yashrajsinghchauhan3195,Ek chiz hai jo apple ne event mai nahi batai🤠,2 months ago,0,False,,2026-03-04 20:42:23
Ugz1Na1zrh3YBZFWY6J4AaABAg,@Choudhary22271,Koi iphon 17 pro sell kr rhaa h to batana muje lena h,2 months ago,0,False,,2026-03-04 20:42:23
UgyGRcsKJ4dNEGyWVsF4AaABAg,@SinanShekh-t5k,Nakli hai,2 months ago,0,False,,2026-03-04 20:42:23
Ugw10LmPNsP493o4gyZ4AaABAg,@ShivamNishad-g5u,Anyone can explain me why not visible Apple logo in 17pro silver..?,2 months ago,0,False,,2026-03-04 20:42:23
UgwWTSBVwl26xO0Tfbl4AaABAg,@chinmayirane3119,3000nits❌30000nits✅,2 months ago,0,False,,2026-03-04 20:42:23
UgxKannlg9AjQ9-Tw-14AaABAg,@YTBankers,😮,3 months ago,1,False,,2026-03-04 20:42:23
Ugz58wc7ppfhIleoI_F4AaABAg,@parveezt.m4080,"1.75L ka Faida to kya hai batao 😅 kal iphone 18 ajayega to kya karoge 😅 ,  apple wale to chootya banane me mahir hain  ek extra camera rakh ke 😂😂😂😂😂😂",3 months ago (edited),0,False,,2026-03-04 20:42:23
Ugx_ywb4naK2e9J4iON4AaABAg.AS_AqWyqJEFAT-kpbs9Z4b,@xyz-xyzabc,😐,3 weeks ago,0,True,,2026-03-04 20:42:23
UgwXftzT7UpHDl8lcwt4AaABAg,@world_of_karan,Rich watching in 17 pro 😅,3 months ago,0,False,,2026-03-04 20:42:24
Ugx_-d9loT_oQQzRmc94AaABAg,@rikkiytgaming6346,Ak dm bekar design,3 months ago,0,False,,2026-03-04 20:42:24
Ugzv7zjPgT81L5wAvQJ4AaABAg,@proindian4444,13:26 there is a SAUDIA airlines 787,3 months ago,0,False,,2026-03-04 20:42:24
Ugx2jw2fGP-aFVKYdEV4AaABAg,@ayush_kashyap_0036,You mean 30000❌ 3000 ✅,3 months ago,0,False,,2026-03-04 20:42:24
UgwVJD9b_i3oNcNzYZ14AaABAg,@SARIKSHAIKH-k9j,Gift me this iphone 17 pro,3 months ago,0,False,,2026-03-04 20:42:24
UgyXK_dBa75HE_XKpZx4AaABAg,@bestvideos8448,17 series test hai to makeup 18 19 better,3 months ago,0,False,,2026-03-04 20:42:24
UgxUg7hIDgcB5u4Ny9t4AaABAg,@vijaygameo,Bhai yeh aapka bkbaas rha kyo ki aap jo b btayaa bo anpadh logo ko jitna janna jroori bhi btaya,3 months ago,0,False,,2026-03-04 20:42:24
UgwMIsvaX4TvGXlr7TV4AaABAg,@ramanjithakor1415,1+,3 months ago,0,False,,2026-03-04 20:42:24
UgxpWps3zMWyrnWoOdl4AaABAg,@Brainalive-d9c,Bhai maine kabhi iphone ni chalaya mijhe 17 pro max dila do yaar tumhe toh fark ni padega tumhare pass toh aate rhte hai please yaar,3 months ago,0,False,,2026-03-04 20:42:24
UgzzNm9NW9PM6H8Uf554AaABAg,@youtubesandy5076,8:30 3000 nits ❌ 30000 nits 😅 ✅,3 months ago,0,False,,2026-03-04 20:42:24
UgxUuj8Tlifi6TU_fpR4AaABAg,@Tulsi__10x,1:16 🎉🎉🎉,3 months ago,0,False,,2026-03-04 20:42:24
UgyY8WrixRJB64yZDOJ4AaABAg,@SkTiwari-b8b,Bhut  jaldi scratch  le Leta h 17pro max,3 months ago,0,False,,2026-03-04 20:42:24
Ugwz2Jt9B6Eyy0N-57t4AaABAg,@Tejju7,Moto ki ad kiske aunder aayi hei,3 months ago,0,False,,2026-03-04 20:42:24
UgzBL4B2gSes24H6aQt4AaABAg,@Ankitbhuva7,Hello motto 🤦koi nahi kharidegaaa tu ghar ja Mottooooooooo😬😬😬😬😬,3 months ago,0,False,,2026-03-04 20:42:24
Ugy8ilelq27zeq1uub54AaABAg,@planekids2361,App na 3000nits ki jaga  30000nits likha h,4 months ago (edited),0,False,,2026-03-04 20:42:24
UgwbLey7735hjAzQTdx4AaABAg,@HPgamer79,"Orange iphone is Hindu phone 😂😂❤
Acording to bjp",4 months ago,0,False,,2026-03-04 20:42:24
UgyKcj9Jl2NkPZKXoLh4AaABAg,@SimranKumari-mp2jf,1:49 .. when apple finds the solution!! Now the apple logo is in between the ending of the MagSafe!!!! Brought mine yesterday 😊,4 months ago,0,False,,2026-03-04 20:42:24
Ugw38SLRW13ysQL5zRF4AaABAg,@yeageristfloch9,Moto hello 😂😅,4 months ago,0,False,,2026-03-04 20:42:24
Ugwbe-mxg-0j_-835Ot4AaABAg,@yeageristfloch9,Mia Khalifa ki jay 😂,4 months ago,0,False,,2026-03-04 20:42:24
UgzegtqEz-NqAjkcZGN4AaABAg,@abc_____f-k6y,Thumbnail main iphone thora ulta lag raha hain 😂,4 months ago,0,False,,2026-03-04 20:42:24
UgwVJD9b_i3oNcNzYZ14AaABAg.APrq_74Bo2jAQGyz9cplHC,@SARIKSHAIKH-k9j,Please sir,3 months ago,0,True,,2026-03-04 20:42:24
UgyQjlExZCiXfuz_dkR4AaABAg,@KamraanIshaq,Watching from j2 core,4 months ago,0,False,,2026-03-04 20:42:25
UgydJX4myXQyCCFcLZF4AaABAg,@miloontm-vc9gg,Looks are not good 17 pro..max,4 months ago,0,False,,2026-03-04 20:42:25
UgwumSI6pD-FRawvSfJ4AaABAg,@jogendrasingh1232,17 ka Design psnd nhi aaya..... iphone 16 series tk design achha h.,4 months ago,0,False,,2026-03-04 20:42:25
UgxQHrt8ugLnuHsA8MJ4AaABAg,@smitakumari1880,8:29 30000 nits? 😂,4 months ago,0,False,,2026-03-04 20:42:25
UgzXs9JESin4NBWm26Z4AaABAg,@SpeedMcQueen-c6b,We got iPhone 17 before GTA6,4 months ago,1,False,,2026-03-04 20:42:25
UgzGsRYMcBskRfW8rTB4AaABAg,@Naman_Dhama,Build toh degrade kar diya 😂,4 months ago,0,False,,2026-03-04 20:42:25
UgyBNxyCrIJvmppfq6p4AaABAg,@SandeepKumar-vx2xu,Bai T Shirt Bahut Masaat hain.. khaan se lee..,4 months ago,0,False,,2026-03-04 20:42:25
UgyJ3C9D-cSriJ-6GtB4AaABAg,@Popo-nr2yu,1:08 wtf he predicted the fading of orange colour 🤯🤯,4 months ago,7,False,,2026-03-04 20:42:25
UgzBLLoKxnLN8OlH7d54AaABAg,@हरिवंशदास1,"Using Moto Edge 60 fusion, No single ad of moto😂",4 months ago,2,False,,2026-03-04 20:42:25
UgwwCJCXprPdE6YZU3B4AaABAg,@Bhavesh29-12,"8:30  3000 or 30,000??",4 months ago,0,False,,2026-03-04 20:42:25
UgyIHN9xrSrippuMPcR4AaABAg,@Tommy_Vercetti12,Shock 😲 Mat Hona Guys Ye I Phone Mai Common Hia I Phone 14 pro ke baad se Pc games I Phone Mai Chalne Lage hai Jaise Resident Evil Gta 5 Minecraft to hai hie Fortnite Aur sare Triple A Games Chalte hai Etc,4 months ago,0,False,,2026-03-04 20:42:25
Ugxj0XQXb1fX39k3_EF4AaABAg,@MMM-M-94,BHAI MAI NOKIA SE DEKH RAHA HOON 😢,4 months ago,0,False,,2026-03-04 20:42:25
Ugx_z_FvjSqEj2xadN14AaABAg,@entertainmentworld3274,Aaj hi liya bhai😊 mst phone hai,4 months ago,0,False,,2026-03-04 20:42:25
UgwA_XUMBe-qbvVRqcB4AaABAg,@MrIndia-x4z,Me.,4 months ago,0,False,,2026-03-04 20:42:25
UgwPpqbbyBGdlQbjOtZ4AaABAg,@AmitBiswas-w1n,I see this video with motorola G64 5G 😆😆🇮🇳😂,4 months ago,0,False,,2026-03-04 20:42:25
Ugy32l9PEZMGsKgMhwh4AaABAg,@Artshackstudio,Bhai ek phone dedo mujhe please s22 s23 ultra please mera phone toot gya hai dad ke phone se watching videos and commenting,4 months ago,0,False,,2026-03-04 20:42:25
Ugzbst_FogrhogC9mr94AaABAg,@aryantitus4569,1km dur bande ko bhi dikhega 😂,4 months ago,0,False,,2026-03-04 20:42:25
UgzivjfTmIM0V8uY6OR4AaABAg,@whoaaadil,does it fade colour?,4 months ago,0,False,,2026-03-04 20:42:25
UgxBJHIqPLmatgfI4xZ4AaABAg,@tradingtopicsonly,8.28 30000 nit brightness,4 months ago,0,False,,2026-03-04 20:42:25
UgxFa_Jb3vnLYMHuFgZ4AaABAg,@Satisfy3ddeverse,8:30 😂 30000 nahi 3000 likna tha editor 😂,4 months ago,0,False,,2026-03-04 20:42:25
Ugwf4EGiy1v2XGBj72p4AaABAg,@ricky12216,Tshirt 👕 ka price Kam Karo na😂,4 months ago,0,False,,2026-03-04 20:42:25
UgwS19QHrHGfnE-VKCZ4AaABAg,@PrithvirajPatil-k9c,Middle class.....watch iphone 17 review &  rich people.....buy iphone 17,4 months ago,11,False,,2026-03-04 20:42:25
UgzTO1p9kwv2XZazO6B4AaABAg,@TaraKatha25,8.28 (3000 nits❌ 30000 nits✔️😆,4 months ago,0,False,,2026-03-04 20:42:25
Ugwr5g4uSPRUE3E-az54AaABAg,@sayanbanerjee5606,True bhaii apple ka logo wala selfie lena tough h,4 months ago,0,False,,2026-03-04 20:42:25
Ugz4LA876jDXXa5VOYh4AaABAg,@KaishAlam-v2o,Ye apne ghatiya product ki advertisement karn aband hi nahi kar raha😂,4 months ago,0,False,,2026-03-04 20:42:25
UgydhLyh6ANNjNOMgch4AaABAg,@KaishAlam-v2o,"Normal people blink his eyes 15 to 20 times in a minute 
And tech burner -♾️",4 months ago,0,False,,2026-03-04 20:42:25
UgxYTf-f8PHuQHU-BIV4AaABAg,@Raghav-zu3su,Best tabs in sale,4 months ago,0,False,,2026-03-04 20:42:25
UgwFO3nuOpYsed1X1wF4AaABAg,@gthesports,"I’m using a Samsung A33 right now. Thinking of switching, what should I get, iPhone 17 or 17 Pro? 🤔",4 months ago,0,False,,2026-03-04 20:42:25
UgxobE8OnnGzy1fnOoh4AaABAg,@BlunderClock,Hello Moto ❤❤❤❤,4 months ago,0,False,,2026-03-04 20:42:25
UgwlEHsrCJLt9LMh8qd4AaABAg,@ShubhamRavat-k3e,Saara faltu bakwaas kiya hai,4 months ago,0,False,,2026-03-04 20:42:25
UgyE9tl8gCv1tSQxHZV4AaABAg,@Pawan9x,30000 nits 🤣,4 months ago,0,False,,2026-03-04 20:42:25
Ugx4ztYkoXspVk7jAZl4AaABAg,@padheeappliancesandcrockery,S23 ultra to 17 pro ? Wanna switch  please do comment ❤,4 months ago,0,False,,2026-03-04 20:42:25
UgyFkFfbXkMTZ8zKQyB4AaABAg,@Tarunnnnnx,8:29 3000*,4 months ago,0,False,,2026-03-04 20:42:25
UgzRbICShJcEMnS0VI54AaABAg,@ranjeetrajbhar6972,Add 988 million,4 months ago,0,False,,2026-03-04 20:42:25
UgxnoHQZ1o4kSoAA6CV4AaABAg,@MandeepSingh-mj4he,Good morning bro 🌞🌄,4 months ago,2,False,,2026-03-04 20:42:25
Ugwcr-Gjq6TEUEQ72Rt4AaABAg,@JindalSahab,"Don’t take fun of moto ad its their business 
Go for premium not for laugh anymore
Thanks",4 months ago,0,False,,2026-03-04 20:42:25
UgycDFzecYQwF4sKeAl4AaABAg,@priyankakamlekar5565,"I came across several reviews mentioning dents, scratches, and back glass damage, so I wanted to know your opinion on this.",4 months ago,0,False,,2026-03-04 20:42:25
UgwgnT-2-C5-luVdsG14AaABAg,@foijulahmedtbia,8:30 3000❌ 30000✅,4 months ago,0,False,,2026-03-04 20:42:25
UgyxaN3MB2aM5xQD5Dt4AaABAg,@YASHPARTHE-q7w,Speaker test nahi kiya 😂😅,4 months ago,0,False,,2026-03-04 20:42:25
UgzAvw9XSy0vQOI6K7V4AaABAg,@SumaiyaChadne-r7z,Gu review dicche,4 months ago,0,False,,2026-03-04 20:42:25
Ugw5g68G5v36y-jpbSh4AaABAg,@vishalaryan1878,Mai,5 months ago,0,False,,2026-03-04 20:42:26
UgwiEu0qAYGY5KxRnkt4AaABAg,@K.U.KEXAMS-2414,Garam ne hota halka sa warm hota h😅,5 months ago,0,False,,2026-03-04 20:42:26
Ugx3uurSvfhuwMbyfBN4AaABAg,@Editszz_331,Bruh hello moto sun sun kar kan bakgaye hai 😭,5 months ago (edited),0,False,,2026-03-04 20:42:26
UgxQVXZTRO-FnE_0rEN4AaABAg,@mdsk012,Garam nahi hota hai warm hota hai😂,5 months ago,0,False,,2026-03-04 20:42:26
Ugz3BZ52x6byKs2cZJl4AaABAg,@samkumar5780,8:30 30k nits brightness 😮,5 months ago,0,False,,2026-03-04 20:42:26
UgzDZKq_RuHloOHk-Y54AaABAg,@itz_pallavi_here,"Someone said ""aur do modi ko vote"" 💀🤣🤣🤣",5 months ago,0,False,,2026-03-04 20:42:26
UgwqomszMjGbim2iL3B4AaABAg,@whyipk,8:30  3K ❌ 30K ✅,5 months ago,0,False,,2026-03-04 20:42:26
UgxHpPYH4kxmmxhZl8h4AaABAg,@SwantEntertainment.,samajh gaya bhai apple phone nhi camera banaraha hai......,5 months ago,0,False,,2026-03-04 20:42:26
UgyRRU3bTa-ayZumZLB4AaABAg,@Punjabi_edits_67,Bhai jo bhi new iPhone aayega to pehle wale se to fast hoga na 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:26
UgwPCr_hVyRs8RUFyD14AaABAg,@RocioBerrezueta-f4x,You really inspire me.,5 months ago,0,False,,2026-03-04 20:42:26
Ugw26Wh08T44hV6kcS14AaABAg,@challengeslife1998,Call recording hoty hai iss me ke nhei,5 months ago,0,False,,2026-03-04 20:42:26
Ugw0iZt1wMCgalocvtB4AaABAg,@er.harshgupta991,Logo neeche kar dia - ye feature upgrade hai????😁😁,5 months ago,0,False,,2026-03-04 20:42:26
Ugwtpw8U-r4bQStn38J4AaABAg,@TheRoshanRRR,Garibi hai bhai tab vi dekh rha hu 😢😢,5 months ago,0,False,,2026-03-04 20:42:26
Ugz_LdfvQ_qagikjm-R4AaABAg,@GChetanKumar,u gave 30000 nits peak brightness on screen but its 3000,5 months ago,0,False,,2026-03-04 20:42:26
Ugyrd5NBpNPfEzTq8lF4AaABAg,@SGH_10,Moto ki mkc 69 baar 😡,5 months ago (edited),0,False,,2026-03-04 20:42:26
UgyOz9SdgJHhpmNFT3h4AaABAg,@RudraAssam-i8c,Aapka recording clearty bohot accha aya.,5 months ago,0,False,,2026-03-04 20:42:26
UgwAi7GUwCwapenYCiZ4AaABAg,@Vinit-d7j,Naseeb Me Nhiii😔,5 months ago,0,False,,2026-03-04 20:42:26
UgwcdeKpORRct61fXrZ4AaABAg,@kwd6329,Warm garam ko hi kehty hy 😂 LOL warm in English Garam in Urdu hindi,5 months ago,0,False,,2026-03-04 20:42:26
UgxF7ofVrem23FOqEfJ4AaABAg,@SKGaming-wr7ny,Dual video recording batate waqt bhai ki smile 😈 matlb bajate waqt 🤭,5 months ago,0,False,,2026-03-04 20:42:27
Ugz0Gjl-phpL2P7bwQp4AaABAg,@SkwaziburRahaman-zh1ip,No problem with yt premium users😎😎,5 months ago,0,False,,2026-03-04 20:42:27
Ugxo2SQ9WgDwH81Ty7d4AaABAg,@tackdanivai1126,Aalu khaoge 🥔,5 months ago,0,False,,2026-03-04 20:42:27
UgzZv2hyeknCcvVmY3p4AaABAg,@Imfreak46,🥔🥔👋👋👋👋 hello moto,5 months ago,0,False,,2026-03-04 20:42:27
UgwNbf4o3yJT_ajqluB4AaABAg,@muhammadatabkhan6606,Really enjoyable content.,5 months ago,0,False,,2026-03-04 20:42:27
UgxGbQkA9YM_IefAVn54AaABAg,@zinproff2979,Me,5 months ago,0,False,,2026-03-04 20:42:27
UgzdX6KyQjZ16ExA04h4AaABAg,@Your_kids_my_kids,Motorola ne aura dikha diya ree,5 months ago,0,False,,2026-03-04 20:42:27
Ugxh8jPj4w30FdBHHsF4AaABAg,@SMASTER11,Moto rola helloo moto 😡😡🤬😡,5 months ago,0,False,,2026-03-04 20:42:27
UgxU8D5pQbRDjDu-cXF4AaABAg,@shadowsumit4303,@tech burner hi sir reply please,5 months ago,0,False,,2026-03-04 20:42:27
Ugx1-3hLoMpTCpaFARl4AaABAg,@mr.meghwanshi6140,Bhai dubai jakr k video bnai ❤,5 months ago,0,False,,2026-03-04 20:42:27
UgwqTIQeT3ho48hcoRh4AaABAg,@mr.meghwanshi6140,Bhai dubai jakr k video bnai ❤,5 months ago,0,False,,2026-03-04 20:42:27
Ugz1-TpkxmFVDmShPLJ4AaABAg,@princevlog394,My video start is no add 😂😂,5 months ago,1,False,,2026-03-04 20:42:27
UgwFxnknLlrnlxIYtbh4AaABAg,@RohitChouhan-0,😂,5 months ago,0,False,,2026-03-04 20:42:27
Ugzio7Df9HNI-0b4toF4AaABAg,@supersniper922,Tatti phone lagraha 😭🤮,5 months ago,0,False,,2026-03-04 20:42:27
Ugw4NbFJFSZ62bKafld4AaABAg,@yogeshparmar7321,Ye phone aap gift 🎁 kar do 😅😅,5 months ago,0,False,,2026-03-04 20:42:27
Ugwro37sphcaDTqazVt4AaABAg,@biplobdas1043,Aloo khaoge 🥔🥔🥔,5 months ago,1,False,,2026-03-04 20:42:27
UgycUHltItJ4_arurHt4AaABAg,@weonce,Tor k dikha i phone ko,5 months ago,1,False,,2026-03-04 20:42:27
Ugz24e-Wdqt-bUdD_8t4AaABAg,@xtensionstany2575,Xiaomi 17 pro is the best for iPhone 17 pro 🔥,5 months ago,0,False,,2026-03-04 20:42:27
UgwEfLp2-IYV1TAevet4AaABAg,@themastientertainment,Bahut Boring Review tha 😂😂😂😂😂,5 months ago,0,False,,2026-03-04 20:42:27
Ugx4x2-Xzf94yM3xf3J4AaABAg,@Aaravsinghoct2024,Indians mare ja rhenh logo k piche... hadd chutiyapa h 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:27
UgxDPL88c7wnsSqST5l4AaABAg,@shailesh_yt,Watch in 17 pro max 😅,5 months ago,0,False,,2026-03-04 20:42:27
UgzgbOYFsoZwDGPsZ7F4AaABAg,@createransari2,iPhone uper uper bata raha under kuch dikhaya nahi dislike 😢,5 months ago,0,False,,2026-03-04 20:42:27
Ugy6sVNxeLIC9uA_KcJ4AaABAg,@itsmytube7,I saw moto ad 8 time continuesly 😅😅,5 months ago,0,False,,2026-03-04 20:42:28
UgzVx0Y_UqMOb8uSfjh4AaABAg,@its.naseerbaig,30000 nits aagaya bhai galti se video mein,5 months ago,0,False,,2026-03-04 20:42:28
Ugzc9A9TXW4a4DSAS9p4AaABAg,@AllinoneTaru,Bs  iphone le ke video bante aur kante ho kabhi jrurt logo ko de diya karo BS video ke humlogo se kate ho,5 months ago,0,False,,2026-03-04 20:42:28
Ugz2sqywjw8OXOWBH854AaABAg,@Sourabh4ew,Wah kya update hi bencho😂 logo..color..light.. phone cover hadd hi bencho or bhai bada excited hoke bata v rha 🤣🖕,5 months ago,0,False,,2026-03-04 20:42:28
UgxAhhg19q9FI7KH3wd4AaABAg,@adithyagundelli5147,30000nits❌ 3000nits✅,5 months ago,0,False,,2026-03-04 20:42:28
UgwVPK0t2E7zibpYHcZ4AaABAg,@aashutoshjaiswal7919,@tech_burner 30000 nits ya 3000 nits😂😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgwW50vj7JXiDasnCNd4AaABAg,@rathoredon007,Hi Bas aik bhej do bhai.,5 months ago,0,False,,2026-03-04 20:42:28
UgxHuJUbiZrQQw1mjLF4AaABAg,@Bpn.Vlogsom,Bhagwa colore mast hai😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgxEadsU6pIVwKwsJMJ4AaABAg,@Bpn.Vlogsom,Kon kon ye moto add se presan hai😂😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgzDN0vkOo2fP6G4Nwl4AaABAg,@neerusingh5496,Aloo Khoge😂,5 months ago,0,False,,2026-03-04 20:42:28
UgxlxkUgAKFyJdIETvN4AaABAg,@aakibshaikh2121,Bakwas kr rhe ho 😂,5 months ago,0,False,,2026-03-04 20:42:28
Ugw5lQXMod0-nbsEfTR4AaABAg,@bigeener.100Mviews,bhai iphone ka bta rha h or ad moto ke lgwa rha h 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgzeQIDY7OkhpKQw5sB4AaABAg,@RamakantPawar-k3w,Aare bhai 3000 ya 30000 😂😂😂😂😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgyfUb-g6xE1jyOQr4R4AaABAg,@Voyager606,Yehhhh haii dohstooh 17 prohhhh,5 months ago,0,False,,2026-03-04 20:42:28
UgxXv8w8beAJH670Y4t4AaABAg,@778imharry,Aaloo khaoge 🥔🥔🥔🥔🥔🥔,5 months ago,2,False,,2026-03-04 20:42:28
UgxgKeFM8yPn3IwLILZ4AaABAg,@powerfun9495,Boring video,5 months ago,0,False,,2026-03-04 20:42:28
UgxRYUXZdi4ioshakrd4AaABAg,@Music_Stdio,Moto took it personally,5 months ago,0,False,,2026-03-04 20:42:28
Ugy07s9lrI4eDYwS4H94AaABAg,@raufline4926,Moto ka ad kis kis ko ayya 😅😅,5 months ago,0,False,,2026-03-04 20:42:28
UgyagkbhX6b5IlLoGFR4AaABAg,@appleandtech,"video k starting main bola gya ki woh chez bataya jayega jo apple ne nhi bataya but i did not found anything like that , time waste video",5 months ago,0,False,,2026-03-04 20:42:28
UgyPjxYOK6kZh7_Y6G54AaABAg,@Rukmani_8,alooo khvonge 😂😂😂😂😂,5 months ago,0,False,,2026-03-04 20:42:28
UgxXv8w8beAJH670Y4t4AaABAg.ANYhI_6dPzEAN_FLoGAPe2,@Bpn.Vlogsom,Ha😂😂,5 months ago,0,True,,2026-03-04 20:42:28
UgwjYUB92L4cfmZzsSt4AaABAg,@hysonff9703,"8:28 ""3000” ko ""30000” likh diya 😅 editor next level 😂",5 months ago,1,False,,2026-03-04 20:42:29
UgzscuPuvm6m6IKxTIZ4AaABAg,@ShivamPokale-c8l,8:27 3000nits❌ 30000nits✅,5 months ago,0,False,,2026-03-04 20:42:29
Ugy0zCShdJ0FZcbphR54AaABAg,@PiscesBro,Moto be like Aaloo khaoge😅,5 months ago (edited),0,False,,2026-03-04 20:42:29
UgynvhGydIn3aVfzrRN4AaABAg,@HulloOret,Moto beech beech mai aake hamara aukaat yaad dila Raha hai😅,5 months ago,1,False,,2026-03-04 20:42:29
UgwBvq23iO1tFs_vCdx4AaABAg,@HulloOret,Moto wale iphone ka selling kam karne k mission main hai 😂,5 months ago,1,False,,2026-03-04 20:42:29
UgzCfCCw9WJq0-zKptN4AaABAg,@bpgorakhpur,Hame lena hai le ki nahi,5 months ago,0,False,,2026-03-04 20:42:29
UgwHpt8ilbfgG6tVB_x4AaABAg,@anushgupta5899,bhai ki observations,5 months ago,0,False,,2026-03-04 20:42:29
UgwLqlRSTkbxtZbGtSB4AaABAg,@Randumdum11,please review the new iWatches too lol,5 months ago,0,False,,2026-03-04 20:42:29
UgwB1oV9B5KFAJeAT8h4AaABAg,@SayanikaaSunu,Moto ki mkc 10000 bar sala jab bhi ataa hu hlw moto lowraa mera 🥲,5 months ago,0,False,,2026-03-04 20:42:29
UgzivycNVLd5GDt07jN4AaABAg,@News_Islam-c7z,Hello Moto 😂,5 months ago,0,False,,2026-03-04 20:42:29
UgzBlGWXO8UMq08SUg54AaABAg,@Saiff19,Mujhe ni dekhna yeh moto bhai bs krde,5 months ago,0,False,,2026-03-04 20:42:29
UgwTROhpCnyQ7FovW2x4AaABAg,@nikhilmittal2706,This series of iphone feels like ki phone ko tuxedo pehna diya ho!!!,5 months ago,0,False,,2026-03-04 20:42:29
UgxPciFzJm8q0nzQjXF4AaABAg,@DevDutt-y4y,Are light low or high to mere oppo me bhi hoti h😂😂,5 months ago,0,False,,2026-03-04 20:42:29
UgyXUbVct6c5zG8sLNd4AaABAg,@rishabhgarg9855,Bhai 7 moto ads ek video me,5 months ago,0,False,,2026-03-04 20:42:29
Ugzmu_-b49fP1TzhltF4AaABAg,@NafisAhmad-x4k,Aloo khaoge 😂😂😂,5 months ago,1,False,,2026-03-04 20:42:29
Ugw82aUOMoKSiknNDz54AaABAg,@Nder3516,Ekdum fhaltu phone h,5 months ago,0,False,,2026-03-04 20:42:29
Ugy1qbFv5FpzQIVGANJ4AaABAg,@desiboyz3909,Bc le to skte ni bs dekhkr achha lag rha h😊,5 months ago,0,False,,2026-03-04 20:42:29
Ugy9aAa9L1S17hL-KtB4AaABAg,@umerbutt8110,"3000 nits ❌
30000 nits ☑️
In k editor mawa khaa kr editing krty hein BKL",5 months ago,0,False,,2026-03-04 20:42:29
UgzB3LLoLMpdKtT8-mx4AaABAg,@UI_JAY_07,Aloo kooagaa,5 months ago,0,False,,2026-03-04 20:42:29
Ugxz8Tvj7OQh_F_eBah4AaABAg,@mayamishra3291,"IPHONE KO DEKANA THA      
KRITI SANON TAPAK GYI 😂😂",5 months ago,2,False,,2026-03-04 20:42:29
Ugw3yOhjW8eob0fN5LB4AaABAg,@farahagakhan5080,Playback speed 2.0 😂😂😂,5 months ago,0,False,,2026-03-04 20:42:29
UgxG7x8rwZxcdOlP9J14AaABAg,@Sarfira.gamer.9580,"Battery ki baare mein to aise bata rahe ho jaise 4000mah se seedha 20,000 mah kar diya ho😂😂😂",5 months ago,0,False,,2026-03-04 20:42:29
Ugz7MO16Gxak-e_5QWF4AaABAg,@IndrajeetSapkal,Moto 😂,5 months ago,0,False,,2026-03-04 20:42:29
UgzGYZLk42f9PyEpLo94AaABAg,@desiboyz3909,Bhai ye muje dede yaar sari videos dekhta hu m 😢,5 months ago,0,False,,2026-03-04 20:42:29
Ugz4sY_GQ9DiTGNa17d4AaABAg,@abhishekr1121,Moto lu yha iphone dimag khrab,5 months ago,0,False,,2026-03-04 20:42:29
